epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
125,5114.39,1.04957,0.58612,0.89226,0.63467,0.51887,0.54599,0.33668,1.24084,0.86266,0.96607,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947
126,5238.41,1.05285,0.58711,0.89192,0.63495,0.52136,0.54604,0.33658,1.24124,0.86312,0.96607,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174,0.00228952,0.000763174
127,5362.82,1.05526,0.58792,0.89088,0.63305,0.52238,0.54599,0.33646,1.24132,0.86362,0.96597,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
128,5486.49,1.05276,0.58473,0.89095,0.63413,0.522,0.54562,0.33605,1.24191,0.86416,0.96604,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292,0.00198988,0.000663292
129,5610.13,1.04788,0.58191,0.8898,0.63453,0.51956,0.54514,0.33576,1.24197,0.86439,0.96602,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227,0.00184868,0.000616227
130,5733.95,1.04819,0.58216,0.89037,0.63584,0.51881,0.54507,0.33569,1.24191,0.86536,0.96599,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
131,5857.72,1.0466,0.58043,0.8899,0.63511,0.521,0.54484,0.33561,1.24217,0.86567,0.9662,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795,0.00158385,0.00052795
132,5981.16,1.04819,0.58258,0.89149,0.63399,0.52169,0.54471,0.33538,1.24237,0.86548,0.96632,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777,0.00146033,0.000486777
133,6105.41,1.04683,0.57967,0.88813,0.62911,0.52362,0.5447,0.33555,1.2424,0.86575,0.96634,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
134,6228.83,1.04614,0.58067,0.89014,0.62811,0.52497,0.54472,0.33541,1.24261,0.86661,0.96644,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454,0.00123136,0.000410454
135,6352.98,1.04312,0.57814,0.88984,0.62676,0.52546,0.54443,0.33528,1.24252,0.86661,0.96642,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337,0.00112601,0.000375337
136,6476.84,1.04405,0.57894,0.88958,0.62718,0.52553,0.54435,0.33517,1.2427,0.867,0.96653,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
137,6600.24,1.04397,0.57697,0.88865,0.62435,0.52716,0.54376,0.33466,1.24291,0.8674,0.96664,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268,0.000933805,0.000311268
